Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S70671185,Osprey,Pandion haliaetus,7351,3,CA-ON,Durham,L11684815,"Emerson Lane, Scugog CA-ON 44.16709, -78.80488",44.167087,-78.804876,2020-06-21,11:57 AM,eBird - Casual Observation,,0,,,1,,,,
S70671185,Belted Kingfisher,Megaceryle alcyon,9697,1,CA-ON,Durham,L11684815,"Emerson Lane, Scugog CA-ON 44.16709, -78.80488",44.167087,-78.804876,2020-06-21,11:57 AM,eBird - Casual Observation,,0,,,1,,,,
S70671185,Eastern Kingbird,Tyrannus tyrannus,16691,1,CA-ON,Durham,L11684815,"Emerson Lane, Scugog CA-ON 44.16709, -78.80488",44.167087,-78.804876,2020-06-21,11:57 AM,eBird - Casual Observation,,0,,,1,,,,
S70671185,American Crow,Corvus brachyrhynchos,20638,1,CA-ON,Durham,L11684815,"Emerson Lane, Scugog CA-ON 44.16709, -78.80488",44.167087,-78.804876,2020-06-21,11:57 AM,eBird - Casual Observation,,0,,,1,,,,
S70671185,Black-capped Chickadee,Poecile atricapillus,21132,X,CA-ON,Durham,L11684815,"Emerson Lane, Scugog CA-ON 44.16709, -78.80488",44.167087,-78.804876,2020-06-21,11:57 AM,eBird - Casual Observation,,0,,,1,,,,
S70671185,Baltimore Oriole,Icterus galbula,32492,1,CA-ON,Durham,L11684815,"Emerson Lane, Scugog CA-ON 44.16709, -78.80488",44.167087,-78.804876,2020-06-21,11:57 AM,eBird - Casual Observation,,0,,,1,,,,
S70671185,Red-winged Blackbird,Agelaius phoeniceus,32501,X,CA-ON,Durham,L11684815,"Emerson Lane, Scugog CA-ON 44.16709, -78.80488",44.167087,-78.804876,2020-06-21,11:57 AM,eBird - Casual Observation,,0,,,1,,,,
S70754144,Wood Duck,Aix sponsa,397,1,CA-ON,Ottawa,L7250590,Ottawa--Corktown Footbridge,45.420579,-75.6845489,2020-06-23,5:36 PM,eBird - Stationary Count,7,1,,,1,,,,
S70754144,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1813,1,CA-ON,Ottawa,L7250590,Ottawa--Corktown Footbridge,45.420579,-75.6845489,2020-06-23,5:36 PM,eBird - Stationary Count,7,1,,,1,,,,
S70754144,Ring-billed Gull,Larus delawarensis,6263,2,CA-ON,Ottawa,L7250590,Ottawa--Corktown Footbridge,45.420579,-75.6845489,2020-06-23,5:36 PM,eBird - Stationary Count,7,1,,,1,,,,
S70754144,American Crow,Corvus brachyrhynchos,20638,1,CA-ON,Ottawa,L7250590,Ottawa--Corktown Footbridge,45.420579,-75.6845489,2020-06-23,5:36 PM,eBird - Stationary Count,7,1,,,1,,,,
S70754144,European Starling,Sturnus vulgaris,26739,1,CA-ON,Ottawa,L7250590,Ottawa--Corktown Footbridge,45.420579,-75.6845489,2020-06-23,5:36 PM,eBird - Stationary Count,7,1,,,1,,,,
S70754144,American Goldfinch,Spinus tristis,31382,2,CA-ON,Ottawa,L7250590,Ottawa--Corktown Footbridge,45.420579,-75.6845489,2020-06-23,5:36 PM,eBird - Stationary Count,7,1,,,1,,,,
S70917194,Canada Goose,Branta canadensis,297,X,CA-ON,Ottawa,L8184252,Ottawa--Rideau River Eastern Pathway north of Hurdman Bridge,45.4191765,-75.6632889,2020-06-28,1:30 PM,eBird - Casual Observation,,0,,,1,,,,
S70917194,Mallard,Anas platyrhynchos,471,X,CA-ON,Ottawa,L8184252,Ottawa--Rideau River Eastern Pathway north of Hurdman Bridge,45.4191765,-75.6632889,2020-06-28,1:30 PM,eBird - Casual Observation,,0,,,1,,,,
S70917194,Cedar Waxwing,Bombycilla cedrorum,28730,1,CA-ON,Ottawa,L8184252,Ottawa--Rideau River Eastern Pathway north of Hurdman Bridge,45.4191765,-75.6632889,2020-06-28,1:30 PM,eBird - Casual Observation,,0,,,1,,,,
S70917194,Yellow Warbler,Setophaga petechia,32798,2,CA-ON,Ottawa,L8184252,Ottawa--Rideau River Eastern Pathway north of Hurdman Bridge,45.4191765,-75.6632889,2020-06-28,1:30 PM,eBird - Casual Observation,,0,,,1,,,,
S72655933,Ring-billed Gull,Larus delawarensis,6263,X,CA-ON,Durham,L11684815,"Emerson Lane, Scugog CA-ON 44.16709, -78.80488",44.167087,-78.804876,2020-08-21,2:58 PM,eBird - Casual Observation,,0,,,1,,,,
S72655933,Common Tern,Sterna hirundo,6457,1,CA-ON,Durham,L11684815,"Emerson Lane, Scugog CA-ON 44.16709, -78.80488",44.167087,-78.804876,2020-08-21,2:58 PM,eBird - Casual Observation,,0,,,1,,,,
S72655933,Double-crested Cormorant,Phalacrocorax auritus,6999,1,CA-ON,Durham,L11684815,"Emerson Lane, Scugog CA-ON 44.16709, -78.80488",44.167087,-78.804876,2020-08-21,2:58 PM,eBird - Casual Observation,,0,,,1,,,,
S72655933,Osprey,Pandion haliaetus,7351,1,CA-ON,Durham,L11684815,"Emerson Lane, Scugog CA-ON 44.16709, -78.80488",44.167087,-78.804876,2020-08-21,2:58 PM,eBird - Casual Observation,,0,,,1,,,,
S72655933,Belted Kingfisher,Megaceryle alcyon,9697,1,CA-ON,Durham,L11684815,"Emerson Lane, Scugog CA-ON 44.16709, -78.80488",44.167087,-78.804876,2020-08-21,2:58 PM,eBird - Casual Observation,,0,,,1,,,,
S72655933,Black-capped Chickadee,Poecile atricapillus,21132,X,CA-ON,Durham,L11684815,"Emerson Lane, Scugog CA-ON 44.16709, -78.80488",44.167087,-78.804876,2020-08-21,2:58 PM,eBird - Casual Observation,,0,,,1,,,,
S72691457,Ring-billed Gull,Larus delawarensis,6263,X,CA-ON,Durham,L11684815,"Emerson Lane, Scugog CA-ON 44.16709, -78.80488",44.167087,-78.804876,2020-08-22,1:44 PM,eBird - Casual Observation,,0,,,1,,,,
S72691457,Common Tern,Sterna hirundo,6457,1,CA-ON,Durham,L11684815,"Emerson Lane, Scugog CA-ON 44.16709, -78.80488",44.167087,-78.804876,2020-08-22,1:44 PM,eBird - Casual Observation,,0,,,1,,,,
S72691457,Osprey,Pandion haliaetus,7351,1,CA-ON,Durham,L11684815,"Emerson Lane, Scugog CA-ON 44.16709, -78.80488",44.167087,-78.804876,2020-08-22,1:44 PM,eBird - Casual Observation,,0,,,1,,,,
S72691457,Black-capped Chickadee,Poecile atricapillus,21132,4,CA-ON,Durham,L11684815,"Emerson Lane, Scugog CA-ON 44.16709, -78.80488",44.167087,-78.804876,2020-08-22,1:44 PM,eBird - Casual Observation,,0,,,1,,,,
S72691457,White-breasted Nuthatch,Sitta carolinensis,25873,1,CA-ON,Durham,L11684815,"Emerson Lane, Scugog CA-ON 44.16709, -78.80488",44.167087,-78.804876,2020-08-22,1:44 PM,eBird - Casual Observation,,0,,,1,,,,
S72724255,Eastern Wood-Pewee,Contopus virens,16135,1,CA-ON,Durham,L11684815,"Emerson Lane, Scugog CA-ON 44.16709, -78.80488",44.167087,-78.804876,2020-08-23,9:22 AM,eBird - Traveling Count,7,1,0.287,,1,,,,
S72724255,Red-eyed Vireo,Vireo olivaceus,18416,2,CA-ON,Durham,L11684815,"Emerson Lane, Scugog CA-ON 44.16709, -78.80488",44.167087,-78.804876,2020-08-23,9:22 AM,eBird - Traveling Count,7,1,0.287,,1,,,,
S72724255,American Crow,Corvus brachyrhynchos,20638,1,CA-ON,Durham,L11684815,"Emerson Lane, Scugog CA-ON 44.16709, -78.80488",44.167087,-78.804876,2020-08-23,9:22 AM,eBird - Traveling Count,7,1,0.287,,1,,,,
S72724255,Black-capped Chickadee,Poecile atricapillus,21132,4,CA-ON,Durham,L11684815,"Emerson Lane, Scugog CA-ON 44.16709, -78.80488",44.167087,-78.804876,2020-08-23,9:22 AM,eBird - Traveling Count,7,1,0.287,,1,,,,
S72726001,Black-capped Chickadee,Poecile atricapillus,21132,X,CA-ON,Durham,L11684815,"Emerson Lane, Scugog CA-ON 44.16709, -78.80488",44.167087,-78.804876,2020-08-23,10:07 AM,eBird - Casual Observation,,0,,,1,,,,
S72726001,White-breasted Nuthatch,Sitta carolinensis,25873,3,CA-ON,Durham,L11684815,"Emerson Lane, Scugog CA-ON 44.16709, -78.80488",44.167087,-78.804876,2020-08-23,10:07 AM,eBird - Casual Observation,,0,,,1,,,,
S72726001,Blackburnian Warbler,Setophaga fusca,32796,2,CA-ON,Durham,L11684815,"Emerson Lane, Scugog CA-ON 44.16709, -78.80488",44.167087,-78.804876,2020-08-23,10:07 AM,eBird - Casual Observation,,0,,,1,,,,
S72724255,Black-throated Green Warbler,Setophaga virens,32906,2,CA-ON,Durham,L11684815,"Emerson Lane, Scugog CA-ON 44.16709, -78.80488",44.167087,-78.804876,2020-08-23,9:22 AM,eBird - Traveling Count,7,1,0.287,,1,,,,
S73511552,Canada Goose,Branta canadensis,297,X,CA-ON,Ottawa,L7027381,Ottawa--Hurdman Woods (feeders),45.4142913,-75.6626272,2020-09-12,3:54 PM,eBird - Traveling Count,51,1,3.376,,1,,,,
S73511552,Mallard,Anas platyrhynchos,471,3,CA-ON,Ottawa,L7027381,Ottawa--Hurdman Woods (feeders),45.4142913,-75.6626272,2020-09-12,3:54 PM,eBird - Traveling Count,51,1,3.376,,1,,,,
S73511552,Ring-billed Gull,Larus delawarensis,6263,X,CA-ON,Ottawa,L7027381,Ottawa--Hurdman Woods (feeders),45.4142913,-75.6626272,2020-09-12,3:54 PM,eBird - Traveling Count,51,1,3.376,,1,,,,
S73511552,Double-crested Cormorant,Phalacrocorax auritus,6999,1,CA-ON,Ottawa,L7027381,Ottawa--Hurdman Woods (feeders),45.4142913,-75.6626272,2020-09-12,3:54 PM,eBird - Traveling Count,51,1,3.376,,1,,,,
S73511552,Belted Kingfisher,Megaceryle alcyon,9697,1,CA-ON,Ottawa,L7027381,Ottawa--Hurdman Woods (feeders),45.4142913,-75.6626272,2020-09-12,3:54 PM,eBird - Traveling Count,51,1,3.376,,1,,,,
S73511552,Philadelphia Vireo,Vireo philadelphicus,18395,2,CA-ON,Ottawa,L7027381,Ottawa--Hurdman Woods (feeders),45.4142913,-75.6626272,2020-09-12,3:54 PM,eBird - Traveling Count,51,1,3.376,,1,,,,
S73511552,Blue Jay,Cyanocitta cristata,20373,2,CA-ON,Ottawa,L7027381,Ottawa--Hurdman Woods (feeders),45.4142913,-75.6626272,2020-09-12,3:54 PM,eBird - Traveling Count,51,1,3.376,,1,,,,
S73511552,Cedar Waxwing,Bombycilla cedrorum,28730,5,CA-ON,Ottawa,L7027381,Ottawa--Hurdman Woods (feeders),45.4142913,-75.6626272,2020-09-12,3:54 PM,eBird - Traveling Count,51,1,3.376,,1,,,,
S73511552,American Goldfinch,Spinus tristis,31382,3,CA-ON,Ottawa,L7027381,Ottawa--Hurdman Woods (feeders),45.4142913,-75.6626272,2020-09-12,3:54 PM,eBird - Traveling Count,51,1,3.376,,1,,,,
S74132954,Common Loon,Gavia immer,6547,1,CA-ON,Renfrew,L12379878,"Bonnechere Provincial Park, Killaloe, Hagarty and Richards CA-ON 45.65660, -77.56659",45.656603,-77.56659,2020-09-27,2:10 PM,eBird - Casual Observation,,0,,,1,,,,
S74132954,Bald Eagle,Haliaeetus leucocephalus,7885,1,CA-ON,Renfrew,L12379878,"Bonnechere Provincial Park, Killaloe, Hagarty and Richards CA-ON 45.65660, -77.56659",45.656603,-77.56659,2020-09-27,2:10 PM,eBird - Casual Observation,,0,,,1,,,,
S74132954,Red-eyed Vireo,Vireo olivaceus,18416,1,CA-ON,Renfrew,L12379878,"Bonnechere Provincial Park, Killaloe, Hagarty and Richards CA-ON 45.65660, -77.56659",45.656603,-77.56659,2020-09-27,2:10 PM,eBird - Casual Observation,,0,,,1,,,,
S74132954,Blue Jay,Cyanocitta cristata,20373,X,CA-ON,Renfrew,L12379878,"Bonnechere Provincial Park, Killaloe, Hagarty and Richards CA-ON 45.65660, -77.56659",45.656603,-77.56659,2020-09-27,2:10 PM,eBird - Casual Observation,,0,,,1,,,,
S74132954,Black-capped Chickadee,Poecile atricapillus,21132,X,CA-ON,Renfrew,L12379878,"Bonnechere Provincial Park, Killaloe, Hagarty and Richards CA-ON 45.65660, -77.56659",45.656603,-77.56659,2020-09-27,2:10 PM,eBird - Casual Observation,,0,,,1,,,,
S74699263,Canada Goose,Branta canadensis,297,6,CA-ON,Ottawa,L1795397,Britannia CA--Mud Lake,45.3717546,-75.7948728,2020-10-11,1:37 PM,eBird - Traveling Count,41,1,1.813,,1,,,,
S74699263,Wood Duck,Aix sponsa,397,1,CA-ON,Ottawa,L1795397,Britannia CA--Mud Lake,45.3717546,-75.7948728,2020-10-11,1:37 PM,eBird - Traveling Count,41,1,1.813,,1,,,,
S74699263,American Wigeon,Mareca americana,445,2,CA-ON,Ottawa,L1795397,Britannia CA--Mud Lake,45.3717546,-75.7948728,2020-10-11,1:37 PM,eBird - Traveling Count,41,1,1.813,,1,,,,
S74699263,Mallard,Anas platyrhynchos,471,2,CA-ON,Ottawa,L1795397,Britannia CA--Mud Lake,45.3717546,-75.7948728,2020-10-11,1:37 PM,eBird - Traveling Count,41,1,1.813,,1,,,,
S74699263,Pied-billed Grebe,Podilymbus podiceps,1756,1,CA-ON,Ottawa,L1795397,Britannia CA--Mud Lake,45.3717546,-75.7948728,2020-10-11,1:37 PM,eBird - Traveling Count,41,1,1.813,,1,,,,
S74699263,Great Blue Heron,Ardea herodias,7092,1,CA-ON,Ottawa,L1795397,Britannia CA--Mud Lake,45.3717546,-75.7948728,2020-10-11,1:37 PM,eBird - Traveling Count,41,1,1.813,,1,,,,
S74699263,Black-capped Chickadee,Poecile atricapillus,21132,X,CA-ON,Ottawa,L1795397,Britannia CA--Mud Lake,45.3717546,-75.7948728,2020-10-11,1:37 PM,eBird - Traveling Count,41,1,1.813,,1,,,,
S74699263,Ruby-crowned Kinglet,Regulus calendula,25797,1,CA-ON,Ottawa,L1795397,Britannia CA--Mud Lake,45.3717546,-75.7948728,2020-10-11,1:37 PM,eBird - Traveling Count,41,1,1.813,,1,,,,
S74699263,White-breasted Nuthatch,Sitta carolinensis,25873,1,CA-ON,Ottawa,L1795397,Britannia CA--Mud Lake,45.3717546,-75.7948728,2020-10-11,1:37 PM,eBird - Traveling Count,41,1,1.813,,1,,,,
S74699263,White-throated Sparrow,Zonotrichia albicollis,31943,2,CA-ON,Ottawa,L1795397,Britannia CA--Mud Lake,45.3717546,-75.7948728,2020-10-11,1:37 PM,eBird - Traveling Count,41,1,1.813,,1,,,,
S74785022,Mallard,Anas platyrhynchos,471,4,CA-ON,Ottawa,L12490352,"375 Queen Elizabeth Drwy, Ottawa CA-ON 45.40409, -75.68147",45.404089,-75.681466,2020-10-13,5:23 PM,eBird - Casual Observation,,0,,,1,,,,
S74785022,Great Blue Heron,Ardea herodias,7092,1,CA-ON,Ottawa,L12490352,"375 Queen Elizabeth Drwy, Ottawa CA-ON 45.40409, -75.68147",45.404089,-75.681466,2020-10-13,5:23 PM,eBird - Casual Observation,,0,,,1,,,,
S74886700,Canada Goose,Branta canadensis,297,2,CA-ON,Ottawa,L12507449,"375 Queen Elizabeth Drwy, Ottawa CA-ON 45.40442, -75.68104",45.404422,-75.681045,2020-10-16,1:02 PM,eBird - Casual Observation,,0,,,1,,,,
S74886700,Mallard,Anas platyrhynchos,471,13,CA-ON,Ottawa,L12507449,"375 Queen Elizabeth Drwy, Ottawa CA-ON 45.40442, -75.68104",45.404422,-75.681045,2020-10-16,1:02 PM,eBird - Casual Observation,,0,,,1,,,,
S74886700,Ring-billed Gull,Larus delawarensis,6263,1,CA-ON,Ottawa,L12507449,"375 Queen Elizabeth Drwy, Ottawa CA-ON 45.40442, -75.68104",45.404422,-75.681045,2020-10-16,1:02 PM,eBird - Casual Observation,,0,,,1,,,,
S74886700,Great Blue Heron,Ardea herodias,7092,1,CA-ON,Ottawa,L12507449,"375 Queen Elizabeth Drwy, Ottawa CA-ON 45.40442, -75.68104",45.404422,-75.681045,2020-10-16,1:02 PM,eBird - Casual Observation,,0,,,1,,,,
S74965105,Canada Goose,Branta canadensis,297,X,CA-ON,Ottawa,L12521341,"Andrew Haydon Park, Ottawa CA-ON 45.35237, -75.81753",45.352369,-75.817528,2020-10-17,1:53 PM,eBird - Traveling Count,30,1,1.218,,2,,,,
S74965105,Mallard,Anas platyrhynchos,471,8,CA-ON,Ottawa,L12521341,"Andrew Haydon Park, Ottawa CA-ON 45.35237, -75.81753",45.352369,-75.817528,2020-10-17,1:53 PM,eBird - Traveling Count,30,1,1.218,,2,,,,
S74965105,White-winged Scoter,Melanitta deglandi,630,3,CA-ON,Ottawa,L12521341,"Andrew Haydon Park, Ottawa CA-ON 45.35237, -75.81753",45.352369,-75.817528,2020-10-17,1:53 PM,eBird - Traveling Count,30,1,1.218,,2,,,,
S74965105,Ring-billed Gull,Larus delawarensis,6263,X,CA-ON,Ottawa,L12521341,"Andrew Haydon Park, Ottawa CA-ON 45.35237, -75.81753",45.352369,-75.817528,2020-10-17,1:53 PM,eBird - Traveling Count,30,1,1.218,,2,,,,
S74965105,Great Egret,Ardea alba,7124,1,CA-ON,Ottawa,L12521341,"Andrew Haydon Park, Ottawa CA-ON 45.35237, -75.81753",45.352369,-75.817528,2020-10-17,1:53 PM,eBird - Traveling Count,30,1,1.218,,2,,,,
S74965105,Black-capped Chickadee,Poecile atricapillus,21132,3,CA-ON,Ottawa,L12521341,"Andrew Haydon Park, Ottawa CA-ON 45.35237, -75.81753",45.352369,-75.817528,2020-10-17,1:53 PM,eBird - Traveling Count,30,1,1.218,,2,,,,
S75334220,Canada Goose,Branta canadensis,297,X,CA-ON,Durham,L11684815,"Emerson Lane, Scugog CA-ON 44.16709, -78.80488",44.167087,-78.804876,2020-10-24,2:06 PM,eBird - Traveling Count,29,1,0.926,,2,,,,
S75334220,Mourning Dove,Zenaida macroura,2339,2,CA-ON,Durham,L11684815,"Emerson Lane, Scugog CA-ON 44.16709, -78.80488",44.167087,-78.804876,2020-10-24,2:06 PM,eBird - Traveling Count,29,1,0.926,,2,,,,
S75334220,Bald Eagle,Haliaeetus leucocephalus,7885,5,CA-ON,Durham,L11684815,"Emerson Lane, Scugog CA-ON 44.16709, -78.80488",44.167087,-78.804876,2020-10-24,2:06 PM,eBird - Traveling Count,29,1,0.926,,2,,,,
S75334220,Blue Jay,Cyanocitta cristata,20373,3,CA-ON,Durham,L11684815,"Emerson Lane, Scugog CA-ON 44.16709, -78.80488",44.167087,-78.804876,2020-10-24,2:06 PM,eBird - Traveling Count,29,1,0.926,,2,,,,
S75334220,American Crow,Corvus brachyrhynchos,20638,X,CA-ON,Durham,L11684815,"Emerson Lane, Scugog CA-ON 44.16709, -78.80488",44.167087,-78.804876,2020-10-24,2:06 PM,eBird - Traveling Count,29,1,0.926,,2,,,,
S75334220,Black-capped Chickadee,Poecile atricapillus,21132,X,CA-ON,Durham,L11684815,"Emerson Lane, Scugog CA-ON 44.16709, -78.80488",44.167087,-78.804876,2020-10-24,2:06 PM,eBird - Traveling Count,29,1,0.926,,2,,,,
S75334220,Golden-crowned Kinglet,Regulus satrapa,25790,8,CA-ON,Durham,L11684815,"Emerson Lane, Scugog CA-ON 44.16709, -78.80488",44.167087,-78.804876,2020-10-24,2:06 PM,eBird - Traveling Count,29,1,0.926,,2,,,,
S75334220,Ruby-crowned Kinglet,Regulus calendula,25797,2,CA-ON,Durham,L11684815,"Emerson Lane, Scugog CA-ON 44.16709, -78.80488",44.167087,-78.804876,2020-10-24,2:06 PM,eBird - Traveling Count,29,1,0.926,,2,,,,
S75334220,White-breasted Nuthatch,Sitta carolinensis,25873,1,CA-ON,Durham,L11684815,"Emerson Lane, Scugog CA-ON 44.16709, -78.80488",44.167087,-78.804876,2020-10-24,2:06 PM,eBird - Traveling Count,29,1,0.926,,2,,,,
S75334220,Common Grackle,Quiscalus quiscula,32577,1,CA-ON,Durham,L11684815,"Emerson Lane, Scugog CA-ON 44.16709, -78.80488",44.167087,-78.804876,2020-10-24,2:06 PM,eBird - Traveling Count,29,1,0.926,,2,,,,
S75334220,Northern Cardinal,Cardinalis cardinalis,33194,1,CA-ON,Durham,L11684815,"Emerson Lane, Scugog CA-ON 44.16709, -78.80488",44.167087,-78.804876,2020-10-24,2:06 PM,eBird - Traveling Count,29,1,0.926,,2,,,,
S75394083,Wild Turkey,Meleagris gallopavo,1706,10,CA-ON,Durham,L11684815,"Emerson Lane, Scugog CA-ON 44.16709, -78.80488",44.167087,-78.804876,2020-10-25,2:26 PM,eBird - Casual Observation,,0,,,1,,,,
S75408663,Belted Kingfisher,Megaceryle alcyon,9697,2,CA-ON,Durham,L3256596,Nonquon Outdoor Education Centre,44.1479098,-78.9727092,2020-10-25,6:24 PM,eBird - Casual Observation,,0,,,1,,,,
S75990610,Canada Goose,Branta canadensis,297,X,CA-ON,Ottawa,L1795397,Britannia CA--Mud Lake,45.3717546,-75.7948728,2020-11-08,8:21 AM,eBird - Traveling Count,95,1,1.91,,2,,,,
S75990610,Wood Duck,Aix sponsa,397,2,CA-ON,Ottawa,L1795397,Britannia CA--Mud Lake,45.3717546,-75.7948728,2020-11-08,8:21 AM,eBird - Traveling Count,95,1,1.91,,2,,,,
S75990610,American Wigeon,Mareca americana,445,2,CA-ON,Ottawa,L1795397,Britannia CA--Mud Lake,45.3717546,-75.7948728,2020-11-08,8:21 AM,eBird - Traveling Count,95,1,1.91,,2,,,,
S75990610,Mallard,Anas platyrhynchos,471,X,CA-ON,Ottawa,L1795397,Britannia CA--Mud Lake,45.3717546,-75.7948728,2020-11-08,8:21 AM,eBird - Traveling Count,95,1,1.91,,2,,,,
S75990610,Hooded Merganser,Lophodytes cucullatus,651,3,CA-ON,Ottawa,L1795397,Britannia CA--Mud Lake,45.3717546,-75.7948728,2020-11-08,8:21 AM,eBird - Traveling Count,95,1,1.91,,2,,,,
S75990610,Ring-billed Gull,Larus delawarensis,6263,X,CA-ON,Ottawa,L1795397,Britannia CA--Mud Lake,45.3717546,-75.7948728,2020-11-08,8:21 AM,eBird - Traveling Count,95,1,1.91,,2,,,,
S75990610,Downy Woodpecker,Dryobates pubescens,10805,2,CA-ON,Ottawa,L1795397,Britannia CA--Mud Lake,45.3717546,-75.7948728,2020-11-08,8:21 AM,eBird - Traveling Count,95,1,1.91,,2,,,,
S75990610,American Crow,Corvus brachyrhynchos,20638,X,CA-ON,Ottawa,L1795397,Britannia CA--Mud Lake,45.3717546,-75.7948728,2020-11-08,8:21 AM,eBird - Traveling Count,95,1,1.91,,2,,,,
S75990610,Black-capped Chickadee,Poecile atricapillus,21132,X,CA-ON,Ottawa,L1795397,Britannia CA--Mud Lake,45.3717546,-75.7948728,2020-11-08,8:21 AM,eBird - Traveling Count,95,1,1.91,,2,,,,
S75990610,White-breasted Nuthatch,Sitta carolinensis,25873,3,CA-ON,Ottawa,L1795397,Britannia CA--Mud Lake,45.3717546,-75.7948728,2020-11-08,8:21 AM,eBird - Traveling Count,95,1,1.91,,2,,,,
S75990610,Dark-eyed Junco,Junco hyemalis,31867,2,CA-ON,Ottawa,L1795397,Britannia CA--Mud Lake,45.3717546,-75.7948728,2020-11-08,8:21 AM,eBird - Traveling Count,95,1,1.91,,2,,,,
S75990610,Northern Cardinal,Cardinalis cardinalis,33194,2,CA-ON,Ottawa,L1795397,Britannia CA--Mud Lake,45.3717546,-75.7948728,2020-11-08,8:21 AM,eBird - Traveling Count,95,1,1.91,,2,,,,
S76045010,Canada Goose,Branta canadensis,297,X,CA-ON,Ottawa,L10790281,Ottawa--TD Place/Landsdowne Park,45.3991291,-75.682265,2020-11-09,12:12 PM,eBird - Casual Observation,,0,,,1,,,From afar many unmistakable Hooded Mergansers on Rideau Canal outside of Lansdowne. Scaups had been checked in recently there too so some may have been those.,
S76045010,Hooded Merganser,Lophodytes cucullatus,651,X,CA-ON,Ottawa,L10790281,Ottawa--TD Place/Landsdowne Park,45.3991291,-75.682265,2020-11-09,12:12 PM,eBird - Casual Observation,,0,,,1,,,From afar many unmistakable Hooded Mergansers on Rideau Canal outside of Lansdowne. Scaups had been checked in recently there too so some may have been those.,
S76045010,Ring-billed Gull,Larus delawarensis,6263,X,CA-ON,Ottawa,L10790281,Ottawa--TD Place/Landsdowne Park,45.3991291,-75.682265,2020-11-09,12:12 PM,eBird - Casual Observation,,0,,,1,,,From afar many unmistakable Hooded Mergansers on Rideau Canal outside of Lansdowne. Scaups had been checked in recently there too so some may have been those.,
S76045010,Double-crested Cormorant,Phalacrocorax auritus,6999,2,CA-ON,Ottawa,L10790281,Ottawa--TD Place/Landsdowne Park,45.3991291,-75.682265,2020-11-09,12:12 PM,eBird - Casual Observation,,0,,,1,,,From afar many unmistakable Hooded Mergansers on Rideau Canal outside of Lansdowne. Scaups had been checked in recently there too so some may have been those.,
S76241258,Canada Goose,Branta canadensis,297,X,CA-ON,Ottawa,L6373625,Ottawa--Adàwe Crossing,45.4263133,-75.6701374,2020-11-14,12:41 PM,eBird - Traveling Count,19,1,0.843,,1,,,,
S76241258,Mallard,Anas platyrhynchos,471,X,CA-ON,Ottawa,L6373625,Ottawa--Adàwe Crossing,45.4263133,-75.6701374,2020-11-14,12:41 PM,eBird - Traveling Count,19,1,0.843,,1,,,,
S76243313,Common Goldeneye,Bucephala clangula,642,31,CA-ON,Ottawa,L12729044,"Hurdman Park, Ottawa CA-ON 45.42110, -75.66590",45.421097,-75.665897,2020-11-14,1:31 PM,eBird - Casual Observation,,0,,,1,,,,
S76241258,Common Goldeneye,Bucephala clangula,642,6,CA-ON,Ottawa,L6373625,Ottawa--Adàwe Crossing,45.4263133,-75.6701374,2020-11-14,12:41 PM,eBird - Traveling Count,19,1,0.843,,1,,,,
S76241258,Common Merganser,Mergus merganser,658,1,CA-ON,Ottawa,L6373625,Ottawa--Adàwe Crossing,45.4263133,-75.6701374,2020-11-14,12:41 PM,eBird - Traveling Count,19,1,0.843,,1,,,,
S76243313,Ring-billed Gull,Larus delawarensis,6263,8,CA-ON,Ottawa,L12729044,"Hurdman Park, Ottawa CA-ON 45.42110, -75.66590",45.421097,-75.665897,2020-11-14,1:31 PM,eBird - Casual Observation,,0,,,1,,,,
S76241258,Ring-billed Gull,Larus delawarensis,6263,X,CA-ON,Ottawa,L6373625,Ottawa--Adàwe Crossing,45.4263133,-75.6701374,2020-11-14,12:41 PM,eBird - Traveling Count,19,1,0.843,,1,,,,
S76243313,Downy Woodpecker,Dryobates pubescens,10805,1,CA-ON,Ottawa,L12729044,"Hurdman Park, Ottawa CA-ON 45.42110, -75.66590",45.421097,-75.665897,2020-11-14,1:31 PM,eBird - Casual Observation,,0,,,1,,,,
S76241258,Downy Woodpecker,Dryobates pubescens,10805,1,CA-ON,Ottawa,L6373625,Ottawa--Adàwe Crossing,45.4263133,-75.6701374,2020-11-14,12:41 PM,eBird - Traveling Count,19,1,0.843,,1,,,,
S76241258,White-breasted Nuthatch,Sitta carolinensis,25873,1,CA-ON,Ottawa,L6373625,Ottawa--Adàwe Crossing,45.4263133,-75.6701374,2020-11-14,12:41 PM,eBird - Traveling Count,19,1,0.843,,1,,,,
S76496044,Mallard,Anas platyrhynchos,471,X,CA-ON,Ottawa,L12507449,"375 Queen Elizabeth Drwy, Ottawa CA-ON 45.40442, -75.68104",45.404422,-75.681045,2020-11-21,12:30 PM,eBird - Casual Observation,,0,,,1,,,,
S76496044,Hooded Merganser,Lophodytes cucullatus,651,19,CA-ON,Ottawa,L12507449,"375 Queen Elizabeth Drwy, Ottawa CA-ON 45.40442, -75.68104",45.404422,-75.681045,2020-11-21,12:30 PM,eBird - Casual Observation,,0,,,1,,,,
